input,label,formula_latex,context_text,problem_opt,answer_latex,prob_ans_latex,answer_opt,prob_ans_opt,problem_raw
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, 6\,\frac{4}{5} [SEP] The problem is 8/7 ÷ 17/13. The student response is 6 4/5. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for division. [SEP]",po-c,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 6\,\frac{4}{5}",The problem is 8/7 ÷ 17/13. The student response is 6 4/5. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for division.,DIV FRAC 8 7 FRAC 17 13,"6\,\frac{4}{5}","\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 6\,\frac{4}{5}",ADD INT 6 FRAC 4 5,DIV FRAC 8 7 FRAC 17 13 EQ ADD INT 6 FRAC 4 5,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, -4\,\frac{1}{6} [SEP] The problem is 8/7 ÷ 17/13. The student response is -4 1/6. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, -4\,\frac{1}{6}",The problem is 8/7 ÷ 17/13. The student response is -4 1/6. Other property-of-operation handling that does not follow the standard algorithm.,DIV FRAC 8 7 FRAC 17 13,"-4\,\frac{1}{6}","\frac{8}{7} \, \div \, \frac{17}{13} \,=\, -4\,\frac{1}{6}",SUB INT 0 ADD INT 4 FRAC 1 6,DIV FRAC 8 7 FRAC 17 13 EQ SUB INT 0 ADD INT 4 FRAC 1 6,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{2}{5} [SEP] The problem is 8/7 ÷ 17/13. The student response is 2/5. Denominator issue: operated across denominators or failed to establish a proper common denominator before division. [SEP]",pf-a,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{2}{5}",The problem is 8/7 ÷ 17/13. The student response is 2/5. Denominator issue: operated across denominators or failed to establish a proper common denominator before division.,DIV FRAC 8 7 FRAC 17 13,\frac{2}{5},"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{2}{5}",FRAC 2 5,DIV FRAC 8 7 FRAC 17 13 EQ FRAC 2 5,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13} [SEP] The problem is 8/7 ÷ 17/13. The student response is 1 12/13. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for division. [SEP]",pf-b,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13}",The problem is 8/7 ÷ 17/13. The student response is 1 12/13. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for division.,DIV FRAC 8 7 FRAC 17 13,"1\,\frac{12}{13}","\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13}",ADD INT 1 FRAC 12 13,DIV FRAC 8 7 FRAC 17 13 EQ ADD INT 1 FRAC 12 13,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, 19\,\frac{3}{7} [SEP] The problem is 8/7 ÷ 17/13. The student response is 19 3/7. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 19\,\frac{3}{7}",The problem is 8/7 ÷ 17/13. The student response is 19 3/7. Numerator issue: operated on numerators in isolation from denominators.,DIV FRAC 8 7 FRAC 17 13,"19\,\frac{3}{7}","\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 19\,\frac{3}{7}",ADD INT 19 FRAC 3 7,DIV FRAC 8 7 FRAC 17 13 EQ ADD INT 19 FRAC 3 7,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13} [SEP] The problem is 8/7 ÷ 17/13. The student response is 1 12/13. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13}",The problem is 8/7 ÷ 17/13. The student response is 1 12/13. Other numerator-only handling that breaks the fraction-computation procedure.,DIV FRAC 8 7 FRAC 17 13,"1\,\frac{12}{13}","\frac{8}{7} \, \div \, \frac{17}{13} \,=\, 1\,\frac{12}{13}",ADD INT 1 FRAC 12 13,DIV FRAC 8 7 FRAC 17 13 EQ ADD INT 1 FRAC 12 13,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, -\frac{9}{91} [SEP] The problem is 8/7 ÷ 17/13. The student response is -9/91. Used denominator product in a context of division where equal denominators are required. [SEP]",pf-e,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, -\frac{9}{91}",The problem is 8/7 ÷ 17/13. The student response is -9/91. Used denominator product in a context of division where equal denominators are required.,DIV FRAC 8 7 FRAC 17 13,-\frac{9}{91},"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, -\frac{9}{91}",FRAC -9 91,DIV FRAC 8 7 FRAC 17 13 EQ FRAC -9 91,8/7 ÷ 17/13
"[CLS] \frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{15}{17} [SEP] The problem is 8/7 ÷ 17/13. The student response is 15/17. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{15}{17}",The problem is 8/7 ÷ 17/13. The student response is 15/17. Arithmetic slip: local integer/computation error likely occurred.,DIV FRAC 8 7 FRAC 17 13,\frac{15}{17},"\frac{8}{7} \, \div \, \frac{17}{13} \,=\, \frac{15}{17}",FRAC 15 17,DIV FRAC 8 7 FRAC 17 13 EQ FRAC 15 17,8/7 ÷ 17/13
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 3\,\frac{1}{6} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 3 1/6. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction. [SEP]",conv-a,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 3\,\frac{1}{6}","The problem is 4 2/10 - 1 7/8. The student response is 3 1/6. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction.",SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"3\,\frac{1}{6}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 3\,\frac{1}{6}",ADD INT 3 FRAC 1 6,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 3 FRAC 1 6,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{7}{8} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 7 7/8. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly. [SEP]",conv-b,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{7}{8}",The problem is 4 2/10 - 1 7/8. The student response is 7 7/8. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"7\,\frac{7}{8}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{7}{8}",ADD INT 7 FRAC 7 8,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 7 FRAC 7 8,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 5\,\frac{7}{10} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 5 7/10. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction. [SEP]",conv-c,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 5\,\frac{7}{10}","The problem is 4 2/10 - 1 7/8. The student response is 5 7/10. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction.",SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"5\,\frac{7}{10}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 5\,\frac{7}{10}",ADD INT 5 FRAC 7 10,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 5 FRAC 7 10,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 1\,\frac{1}{2} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 1 1/2. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction. [SEP]",conv-d,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 1\,\frac{1}{2}",The problem is 4 2/10 - 1 7/8. The student response is 1 1/2. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"1\,\frac{1}{2}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 1\,\frac{1}{2}",ADD INT 1 FRAC 1 2,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 1 FRAC 1 2,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, -2\,\frac{13}{40} [SEP] The problem is 4 2/10 - 1 7/8. The student response is -2 13/40. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, -2\,\frac{13}{40}",The problem is 4 2/10 - 1 7/8. The student response is -2 13/40. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"-2\,\frac{13}{40}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, -2\,\frac{13}{40}",SUB INT 0 ADD INT 2 FRAC 13 40,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ SUB INT 0 ADD INT 2 FRAC 13 40,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{40}{93} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 40/93. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{40}{93}",The problem is 4 2/10 - 1 7/8. The student response is 40/93. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,\frac{40}{93},"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{40}{93}",FRAC 40 93,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ FRAC 40 93,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{35}{1} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 35/1. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction. [SEP]",po-c,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{35}{1}",The problem is 4 2/10 - 1 7/8. The student response is 35/1. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,\frac{35}{1},"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{35}{1}",FRAC 35 1,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ FRAC 35 1,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 28\,\frac{1}{2} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 28 1/2. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 28\,\frac{1}{2}",The problem is 4 2/10 - 1 7/8. The student response is 28 1/2. Other property-of-operation handling that does not follow the standard algorithm.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"28\,\frac{1}{2}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 28\,\frac{1}{2}",ADD INT 28 FRAC 1 2,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 28 FRAC 1 2,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{1}{3} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 2 1/3. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction. [SEP]",pf-a,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{1}{3}",The problem is 4 2/10 - 1 7/8. The student response is 2 1/3. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"2\,\frac{1}{3}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{1}{3}",ADD INT 2 FRAC 1 3,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 2 FRAC 1 3,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 7 1/8. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction. [SEP]",pf-b,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8}",The problem is 4 2/10 - 1 7/8. The student response is 7 1/8. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"7\,\frac{1}{8}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8}",ADD INT 7 FRAC 1 8,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 7 FRAC 1 8,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{63}{1} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 63/1. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{63}{1}",The problem is 4 2/10 - 1 7/8. The student response is 63/1. Numerator issue: operated on numerators in isolation from denominators.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,\frac{63}{1},"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{63}{1}",FRAC 63 1,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ FRAC 63 1,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 7 1/8. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8}",The problem is 4 2/10 - 1 7/8. The student response is 7 1/8. Other numerator-only handling that breaks the fraction-computation procedure.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"7\,\frac{1}{8}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 7\,\frac{1}{8}",ADD INT 7 FRAC 1 8,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 7 FRAC 1 8,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{27}{80} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 27/80. Used denominator product in a context of subtraction where equal denominators are required. [SEP]",pf-e,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{27}{80}",The problem is 4 2/10 - 1 7/8. The student response is 27/80. Used denominator product in a context of subtraction where equal denominators are required.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,\frac{27}{80},"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, \frac{27}{80}",FRAC 27 80,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ FRAC 27 80,4 2/10 - 1 7/8
"[CLS] 4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{7}{20} [SEP] The problem is 4 2/10 - 1 7/8. The student response is 2 7/20. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{7}{20}",The problem is 4 2/10 - 1 7/8. The student response is 2 7/20. Arithmetic slip: local integer/computation error likely occurred.,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8,"2\,\frac{7}{20}","4\,\frac{2}{10} \, - \, 1\,\frac{7}{8} \,=\, 2\,\frac{7}{20}",ADD INT 2 FRAC 7 20,SUB ADD INT 4 FRAC 2 10 ADD INT 1 FRAC 7 8 EQ ADD INT 2 FRAC 7 20,4 2/10 - 1 7/8
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 2\,\frac{19}{24} [SEP] The problem is 3 5/14 + 20/10. The student response is 2 19/24. Likely a conversion issue: bundling whole and fractional parts, then operating across them during addition. [SEP]",conv-a,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 2\,\frac{19}{24}","The problem is 3 5/14 + 20/10. The student response is 2 19/24. Likely a conversion issue: bundling whole and fractional parts, then operating across them during addition.",ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"2\,\frac{19}{24}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 2\,\frac{19}{24}",ADD INT 2 FRAC 19 24,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 2 FRAC 19 24,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{19}{28} [SEP] The problem is 3 5/14 + 20/10. The student response is 1 19/28. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly. [SEP]",conv-b,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{19}{28}",The problem is 3 5/14 + 20/10. The student response is 1 19/28. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"1\,\frac{19}{28}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{19}{28}",ADD INT 1 FRAC 19 28,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 1 FRAC 19 28,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 4\,\frac{11}{14} [SEP] The problem is 3 5/14 + 20/10. The student response is 4 11/14. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition. [SEP]",conv-c,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 4\,\frac{11}{14}","The problem is 3 5/14 + 20/10. The student response is 4 11/14. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition.",ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"4\,\frac{11}{14}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 4\,\frac{11}{14}",ADD INT 4 FRAC 11 14,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 4 FRAC 11 14,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{1}{8} [SEP] The problem is 3 5/14 + 20/10. The student response is 1 1/8. Conversion behavior present but not matching common patterns; representation changed before carrying out addition. [SEP]",conv-d,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{1}{8}",The problem is 3 5/14 + 20/10. The student response is 1 1/8. Conversion behavior present but not matching common patterns; representation changed before carrying out addition.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"1\,\frac{1}{8}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{1}{8}",ADD INT 1 FRAC 1 8,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 1 FRAC 1 8,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, -5\,\frac{5}{14} [SEP] The problem is 3 5/14 + 20/10. The student response is -5 5/14. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, -5\,\frac{5}{14}",The problem is 3 5/14 + 20/10. The student response is -5 5/14. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"-5\,\frac{5}{14}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, -5\,\frac{5}{14}",SUB INT 0 ADD INT 5 FRAC 5 14,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ SUB INT 0 ADD INT 5 FRAC 5 14,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, \frac{14}{75} [SEP] The problem is 3 5/14 + 20/10. The student response is 14/75. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, \frac{14}{75}",The problem is 3 5/14 + 20/10. The student response is 14/75. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,\frac{14}{75},"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, \frac{14}{75}",FRAC 14 75,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ FRAC 14 75,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 39\,\frac{1}{6} [SEP] The problem is 3 5/14 + 20/10. The student response is 39 1/6. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for addition. [SEP]",po-c,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 39\,\frac{1}{6}",The problem is 3 5/14 + 20/10. The student response is 39 1/6. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for addition.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"39\,\frac{1}{6}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 39\,\frac{1}{6}",ADD INT 39 FRAC 1 6,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 39 FRAC 1 6,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 16\,\frac{3}{4} [SEP] The problem is 3 5/14 + 20/10. The student response is 16 3/4. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 16\,\frac{3}{4}",The problem is 3 5/14 + 20/10. The student response is 16 3/4. Other property-of-operation handling that does not follow the standard algorithm.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"16\,\frac{3}{4}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 16\,\frac{3}{4}",ADD INT 16 FRAC 3 4,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 16 FRAC 3 4,3 5/14 + 20/10
"[CLS] 3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{23}{24} [SEP] The problem is 3 5/14 + 20/10. The student response is 1 23/24. Denominator issue: operated across denominators or failed to establish a proper common denominator before addition. [SEP]",pf-a,"3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{23}{24}",The problem is 3 5/14 + 20/10. The student response is 1 23/24. Denominator issue: operated across denominators or failed to establish a proper common denominator before addition.,ADD ADD INT 3 FRAC 5 14 FRAC 20 10,"1\,\frac{23}{24}","3\,\frac{5}{14} \, + \, \frac{20}{10} \,=\, 1\,\frac{23}{24}",ADD INT 1 FRAC 23 24,ADD ADD INT 3 FRAC 5 14 FRAC 20 10 EQ ADD INT 1 FRAC 23 24,3 5/14 + 20/10
